"Date","Price","Open","High","Low","Vol.","Change %"
"05/06/2021","19,886.2","20,069.0","20,085.6","19,840.4","99.94K","-0.93%"
"05/05/2021","20,071.9","20,038.9","20,103.6","20,027.8","106.21K","0.17%"
"05/04/2021","20,038.2","20,101.4","20,108.6","19,967.5","97.74K","-0.31%"
"05/03/2021","20,101.4","19,973.1","20,132.5","19,945.7","70.43K","0.72%"
"04/30/2021","19,957.2","20,146.2","20,232.4","19,936.3","100.05K","-0.94%"
"04/29/2021","20,146.2","20,210.8","20,267.4","20,125.6","81.14K","-0.29%"
"04/28/2021","20,204.3","20,157.3","20,229.7","20,097.2","87.91K","0.25%"
"04/27/2021","20,154.4","20,130.5","20,169.6","20,073.3","104.49K","0.10%"
"04/26/2021","20,134.2","20,150.5","20,191.9","20,083.4","102.54K","-0.10%"
"04/23/2021","20,154.9","20,092.8","20,189.9","20,086.2","85.08K","0.31%"
"04/22/2021","20,092.8","20,241.7","20,274.6","20,071.7","99.38K","-0.72%"
"04/21/2021","20,238.8","20,205.9","20,283.6","20,175.6","94.33K","0.16%"
"04/20/2021","20,205.9","20,346.9","20,360.0","20,188.5","94.61K","-0.69%"
"04/19/2021","20,346.9","20,139.0","20,357.8","20,074.7","85.19K","1.00%"
"04/16/2021","20,145.6","20,138.4","20,163.8","19,983.5","103.06K","0.01%"
"04/15/2021","20,143.5","20,122.2","20,181.2","20,093.9","107.16K","0.09%"
"04/14/2021","20,125.2","20,081.9","20,177.5","20,072.0","96.53K","0.22%"
"04/13/2021","20,080.4","20,053.5","20,133.5","20,000.1","94.51K","0.12%"
"04/12/2021","20,056.5","19,968.6","20,108.3","19,930.7","94.80K","0.45%"
"04/09/2021","19,967.2","19,962.4","20,023.6","19,924.9","88.98K","0.02%"
"04/08/2021","19,963.1","19,910.3","20,083.8","19,903.8","100.03K","0.27%"
"04/07/2021","19,910.3","20,053.2","20,075.6","19,892.2","121.52K","-0.71%"
"04/06/2021","20,053.2","20,178.8","20,199.2","20,019.1","96.20K","-0.60%"
"04/05/2021","20,174.4","20,083.7","20,196.9","20,055.8","71.89K","0.41%"
"04/02/2021","20,092.4","20,092.4","20,122.9","20,062.7","76.45K","0.00%"
"04/01/2021","20,092.4","20,017.6","20,115.3","19,983.5","128.74K","0.37%"
"03/31/2021","20,019.1","19,895.5","20,065.2","19,881.0","126.79K","0.61%"
"03/30/2021","19,897.0","19,879.9","19,970.8","19,845.6","102.61K","0.09%"
"03/29/2021","19,879.9","19,886.1","20,003.4","19,845.7","116.68K","0.01%"
"03/26/2021","19,877.4","19,807.0","19,915.6","19,802.6","98.27K","0.33%"
"03/25/2021","19,811.3","19,744.2","19,829.3","19,719.0","110.16K","0.34%"
"03/24/2021","19,744.2","19,796.0","19,849.8","19,731.2","120.67K","-0.26%"
"03/23/2021","19,796.0","19,966.2","19,975.2","19,778.0","116.08K","-0.86%"
"03/22/2021","19,967.6","19,974.0","20,008.9","19,902.8","90.50K","-0.08%"
"03/19/2021","19,982.6","20,064.5","20,156.3","19,922.1","124.10K","-0.40%"
"03/18/2021","20,062.3","20,152.3","20,179.0","20,024.9","130.17K","-0.43%"
"03/17/2021","20,148.0","20,016.2","20,157.4","19,982.8","117.26K","0.65%"
"03/16/2021","20,018.4","20,021.5","20,039.3","19,898.1","103.50K","0.01%"
"03/15/2021","20,015.8","20,023.9","20,095.2","19,953.1","120.74K","-0.07%"
"03/12/2021","20,030.4","20,151.9","20,174.9","19,941.2","138.48K","-0.62%"
"03/11/2021","20,155.5","20,069.1","20,160.5","20,047.4","127.05K","0.44%"
"03/10/2021","20,067.6","20,005.2","20,079.9","19,937.4","139.47K","0.30%"
"03/09/2021","20,008.1","19,854.9","20,054.2","19,819.0","158.49K","0.78%"
"03/08/2021","19,854.1","19,786.9","19,916.6","19,749.0","157.74K","0.30%"
"03/05/2021","19,795.5","19,822.6","19,940.3","19,704.0","150.47K","-0.14%"
"03/04/2021","19,823.4","19,878.2","19,996.0","19,799.1","167.46K","-0.28%"
"03/03/2021","19,878.9","19,987.7","20,009.7","19,829.0","153.23K","-0.56%"
"03/02/2021","19,990.5","19,848.7","20,022.8","19,804.8","151.98K","0.72%"
"03/01/2021","19,847.2","19,877.0","20,013.5","19,819.4","162.34K","-0.11%"
"02/26/2021","19,869.9","19,736.6","19,955.0","19,644.4","177.92K","0.68%"
"02/25/2021","19,736.6","19,909.9","19,972.5","19,714.8","189.79K","-0.91%"
"02/24/2021","19,917.6","19,884.5","20,063.5","19,833.8","137.17K","0.15%"
"02/23/2021","19,887.3","19,851.3","19,901.4","19,805.6","146.42K","0.18%"
"02/22/2021","19,851.3","19,712.1","19,883.8","19,699.4","121.07K","0.70%"
"02/19/2021","19,713.5","19,600.6","19,742.3","19,578.2","139.17K","0.58%"
"02/18/2021","19,600.6","19,424.7","19,616.8","19,411.4","153.00K","0.93%"
"02/17/2021","19,419.1","19,364.1","19,502.2","19,302.1","183.60K","0.31%"
"02/16/2021","19,358.5","19,344.6","19,419.1","19,311.9","170.03K","0.06%"
"02/15/2021","19,347.4","19,346.3","19,423.8","19,309.9","124.06K","0.03%"
"02/12/2021","19,342.1","19,305.8","19,370.8","19,246.4","137.72K","0.20%"
"02/11/2021","19,304.4","19,340.6","19,395.6","19,282.8","161.14K","-0.19%"
"02/10/2021","19,341.3","19,335.5","19,390.2","19,307.8","191.03K","0.03%"
"02/09/2021","19,335.5","19,236.7","19,342.5","19,229.7","157.90K","0.52%"
"02/08/2021","19,236.0","19,261.8","19,279.3","19,152.0","138.38K","-0.18%"
"02/05/2021","19,270.2","19,168.9","19,279.3","19,151.3","151.99K","0.53%"
"02/04/2021","19,168.1","19,111.9","19,206.0","19,020.2","143.37K","0.30%"
"02/03/2021","19,111.2","19,163.8","19,188.3","19,072.7","133.14K","-0.30%"
"02/02/2021","19,168.0","19,156.9","19,235.0","19,089.4","147.02K","0.07%"
"02/01/2021","19,155.5","19,239.3","19,304.7","19,145.0","150.46K","-0.35%"
"01/29/2021","19,222.5","19,304.8","19,328.2","19,160.1","186.26K","-0.43%"
"01/28/2021","19,305.5","19,231.6","19,342.0","19,174.4","184.13K","0.40%"
"01/27/2021","19,228.8","19,319.0","19,351.2","19,190.2","166.24K","-0.49%"
"01/26/2021","19,323.9","19,171.0","19,333.1","19,136.0","124.42K","0.79%"
"01/25/2021","19,173.1","19,199.9","19,287.9","19,135.2","139.73K","-0.18%"
"01/22/2021","19,208.3","19,226.2","19,277.3","19,136.7","172.67K","-0.10%"
"01/21/2021","19,226.9","19,157.3","19,245.8","19,145.7","176.12K","0.36%"
"01/20/2021","19,158.0","19,169.9","19,248.5","19,112.4","159.71K","-0.06%"
"01/19/2021","19,169.9","19,116.2","19,185.3","19,095.8","152.55K","0.28%"
"01/18/2021","19,116.2","19,058.8","19,141.2","19,018.8","133.93K","0.35%"
"01/15/2021","19,050.4","19,238.5","19,254.7","19,027.2","154.86K","-0.98%"
"01/14/2021","19,239.9","19,177.8","19,274.3","19,142.2","159.71K","0.33%"
"01/13/2021","19,176.4","19,308.7","19,343.6","19,137.8","156.85K","-0.70%"
"01/12/2021","19,311.5","19,090.7","19,317.8","19,072.2","156.47K","1.14%"
"01/11/2021","19,093.5","19,020.9","19,140.3","18,926.3","149.61K","0.40%"
"01/08/2021","19,018.1","18,869.6","19,121.3","18,831.4","139.76K","0.79%"
"01/07/2021","18,869.6","18,908.3","18,971.1","18,823.0","157.33K","-0.21%"
"01/06/2021","18,909.7","18,961.3","19,020.8","18,811.8","150.66K","-0.26%"
"01/05/2021","18,958.5","18,858.3","18,983.5","18,843.7","155.24K","0.54%"
"01/04/2021","18,857.6","19,199.3","19,235.9","18,815.2","131.73K","-1.84%"
"01/01/2021","19,210.6","19,209.9","19,224.6","19,209.9","1.45K","-0.02%"
"12/31/2020","19,214.1","19,141.7","19,230.2","19,114.3","152.24K","0.37%"
"12/30/2020","19,142.4","19,077.6","19,147.1","19,006.8","147.23K","0.34%"
"12/29/2020","19,077.6","19,038.5","19,114.0","19,028.9","133.11K","0.20%"
"12/28/2020","19,039.9","19,235.3","19,283.2","19,008.8","105.96K","-1.05%"
"12/25/2020","19,241.0","19,243.1","19,299.2","19,241.0","1.68K","-0.01%"
"12/24/2020","19,242.4","19,163.6","19,341.1","19,154.4","158.47K","0.42%"
"12/23/2020","19,161.5","18,981.4","19,273.0","18,935.3","173.48K","0.95%"
"12/22/2020","18,980.7","19,026.1","19,116.0","18,897.6","170.83K","-0.26%"
"12/21/2020","19,029.6","19,013.2","19,072.7","18,635.4","169.73K","-0.26%"
"12/18/2020","19,079.6","19,163.8","19,172.2","19,008.3","158.88K","-0.42%"
"12/17/2020","19,160.2","19,081.5","19,218.8","19,061.0","155.92K","0.41%"
"12/16/2020","19,082.9","19,004.8","19,145.0","18,966.0","145.06K","0.39%"
"12/15/2020","19,009.1","18,778.8","19,020.4","18,750.7","122.03K","1.22%"
"12/14/2020","18,780.2","18,699.7","18,952.9","18,689.8","108.75K","0.86%"
"12/11/2020","18,620.8","18,753.3","18,812.9","18,493.4","138.52K","-0.70%"
"12/10/2020","18,751.9","18,911.6","18,927.2","18,682.8","138.58K","-0.81%"
"12/09/2020","18,904.6","18,843.9","19,018.2","18,836.9","119.73K","0.32%"
"12/08/2020","18,843.9","18,869.7","18,901.3","18,751.5","137.82K","-0.14%"
"12/07/2020","18,870.4","18,969.8","18,978.5","18,653.2","134.41K","-0.45%"
"12/04/2020","18,956.4","19,011.9","19,099.6","18,915.5","150.74K","-0.29%"
"12/03/2020","19,011.9","18,872.4","19,089.7","18,861.1","164.99K","0.71%"
"12/02/2020","18,878.1","18,966.7","19,015.8","18,767.9","143.84K","-0.42%"
"12/01/2020","18,957.5","18,814.2","18,993.6","18,809.3","136.41K","0.77%"
"11/30/2020","18,812.1","18,759.4","18,905.7","18,755.7","133.85K","0.27%"
"11/27/2020","18,762.3","18,832.7","18,890.1","18,722.8","147.79K","-0.39%"
"11/26/2020","18,835.5","18,913.7","18,946.9","18,783.3","130.52K","-0.47%"
"11/25/2020","18,925.0","18,913.9","18,951.9","18,811.9","149.80K","0.06%"
"11/24/2020","18,913.9","18,853.6","18,943.1","18,815.5","140.80K","0.33%"
"11/23/2020","18,852.1","18,801.9","18,957.5","18,766.5","144.19K","0.19%"
"11/20/2020","18,816.8","18,771.7","18,858.3","18,747.6","147.79K","0.23%"
"11/19/2020","18,773.1","18,677.9","18,803.7","18,596.2","162.85K","0.53%"
"11/18/2020","18,673.7","18,614.4","18,731.4","18,608.5","150.01K","0.31%"
"11/17/2020","18,615.9","18,618.1","18,674.2","18,534.3","157.00K","-0.02%"
"11/16/2020","18,618.9","18,674.7","18,739.8","18,575.8","139.38K","-0.37%"
"11/13/2020","18,687.4","18,588.2","18,710.5","18,553.5","155.66K","0.55%"
"11/12/2020","18,585.4","18,623.2","18,744.7","18,570.5","174.61K","-0.21%"
"11/11/2020","18,624.6","18,644.4","18,748.2","18,576.7","163.48K","-0.12%"
"11/10/2020","18,647.2","18,511.2","18,656.3","18,453.1","173.82K","0.73%"
"11/09/2020","18,511.2","18,704.6","18,749.4","18,447.2","161.55K","-0.99%"
"11/06/2020","18,696.8","18,902.5","18,925.5","18,604.4","183.44K","-1.09%"
"11/05/2020","18,903.2","18,919.2","18,932.5","18,610.6","183.44K","-0.07%"
"11/04/2020","18,916.3","19,048.0","19,165.4","18,797.9","175.31K","-0.69%"
"11/03/2020","19,048.0","18,912.7","19,076.5","18,852.5","142.59K","0.72%"
"11/02/2020","18,912.0","18,933.5","19,033.4","18,817.5","135.56K","-0.09%"
"10/30/2020","18,929.1","18,908.7","18,996.4","18,863.3","172.86K","0.12%"
"10/29/2020","18,906.5","18,986.9","19,052.0","18,837.7","165.87K","-0.47%"
"10/28/2020","18,994.9","19,079.8","19,106.8","18,890.4","162.00K","-0.43%"
"10/27/2020","19,077.6","19,072.8","19,145.9","19,013.2","132.91K","-0.01%"
"10/26/2020","19,080.2","19,128.4","19,161.4","19,036.9","133.81K","-0.21%"
"10/23/2020","19,119.6","19,180.4","19,248.9","19,085.1","153.97K","-0.32%"
"10/22/2020","19,180.4","19,242.5","19,302.0","19,159.9","156.41K","-0.32%"
"10/21/2020","19,242.5","18,981.2","19,282.7","18,948.1","148.88K","1.43%"
"10/20/2020","18,970.9","19,033.0","19,058.7","18,920.3","143.13K","-0.30%"
"10/19/2020","19,028.6","18,985.1","19,140.2","18,946.8","126.22K","0.23%"
"10/16/2020","18,985.8","18,972.9","19,057.5","18,908.6","128.44K","0.07%"
"10/15/2020","18,972.9","19,137.7","19,190.6","18,935.4","139.76K","-0.88%"
"10/14/2020","19,142.1","19,033.9","19,220.1","18,948.0","137.52K","0.56%"
"10/13/2020","19,034.6","19,209.2","19,261.3","19,014.0","150.28K","-0.88%"
"10/12/2020","19,203.4","19,151.2","19,233.5","19,114.7","123.94K","0.12%"
"10/09/2020","19,180.6","19,027.4","19,185.0","18,979.6","159.06K","0.81%"
"10/08/2020","19,027.4","19,003.9","19,081.1","18,961.9","165.37K","0.12%"
"10/07/2020","19,005.3","18,977.2","19,038.6","18,895.0","162.87K","0.15%"
"10/06/2020","18,977.2","19,207.4","19,235.6","18,944.8","148.10K","-1.21%"
"10/05/2020","19,209.7","19,219.2","19,257.1","19,118.0","120.51K","-0.09%"
"10/02/2020","19,226.6","19,126.8","19,255.2","19,070.2","168.61K","0.54%"
"10/01/2020","19,123.8","19,222.0","19,270.7","19,016.3","179.83K","-0.53%"
"09/30/2020","19,225.7","19,160.2","19,259.9","19,057.9","158.22K","0.35%"
"09/29/2020","19,159.4","19,117.5","19,219.0","19,082.0","146.81K","0.18%"
"09/28/2020","19,124.2","18,955.5","19,261.2","18,949.6","143.20K","0.89%"
"09/25/2020","18,955.5","18,990.7","19,097.4","18,864.8","164.20K","-0.16%"
"09/24/2020","18,986.3","18,850.6","19,033.1","18,829.1","176.42K","0.72%"
"09/23/2020","18,850.6","18,828.7","18,930.6","18,759.4","163.06K","0.13%"
"09/22/2020","18,825.8","18,833.6","19,026.1","18,786.6","145.40K","-0.07%"
"09/21/2020","18,839.5","19,042.8","19,094.4","18,778.5","132.10K","-1.01%"
"09/18/2020","19,032.5","19,239.7","19,270.8","19,029.5","169.46K","-1.08%"
"09/17/2020","19,239.7","19,235.1","19,287.6","19,078.1","177.90K","0.02%"
"09/16/2020","19,236.5","19,133.7","19,297.4","19,088.7","134.68K","0.55%"
"09/15/2020","19,132.2","19,115.6","19,190.1","18,994.1","112.64K","0.08%"
"09/14/2020","19,116.3","19,063.7","19,225.0","19,008.2","94.53K","0.33%"
"09/11/2020","19,052.5","19,014.4","19,201.9","19,001.6","137.21K","0.16%"
"09/10/2020","19,021.8","19,224.2","19,384.2","18,974.3","137.41K","-1.05%"
"09/09/2020","19,223.5","19,168.7","19,262.2","19,049.0","120.88K","0.29%"
"09/08/2020","19,167.9","19,412.6","19,462.0","19,164.2","118.89K","-1.25%"
"09/07/2020","19,409.6","19,575.8","19,592.1","19,369.1","90.29K","-0.91%"
"09/04/2020","19,588.4","19,624.2","19,668.1","19,430.6","127.76K","-0.18%"
"09/03/2020","19,623.4","19,689.7","19,789.2","19,565.1","132.63K","-0.31%"
"09/02/2020","19,685.3","19,499.0","19,829.9","19,473.5","113.44K","0.96%"
"09/01/2020","19,499.0","19,465.0","19,645.5","19,448.9","119.76K","0.14%"
"08/31/2020","19,472.2","19,501.0","19,551.4","19,351.8","106.17K","-0.28%"
"08/28/2020","19,527.3","19,352.7","19,535.3","19,329.9","139.13K","0.90%"
"08/27/2020","19,353.4","19,378.0","19,475.8","19,288.1","131.29K","-0.15%"
"08/26/2020","19,381.6","19,261.1","19,397.1","19,166.2","107.62K","0.63%"
"08/25/2020","19,261.1","19,171.4","19,288.9","19,088.9","109.03K","0.50%"
"08/24/2020","19,165.5","19,329.3","19,379.4","19,147.2","100.22K","-0.87%"
"08/21/2020","19,334.5","19,521.4","19,581.2","19,288.7","135.43K","-0.94%"
"08/20/2020","19,518.4","19,344.1","19,535.4","19,296.1","140.22K","0.87%"
"08/19/2020","19,350.0","19,650.3","19,692.6","19,340.4","122.68K","-1.54%"
"08/18/2020","19,653.3","19,380.0","19,670.4","19,348.2","111.77K","1.38%"
"08/17/2020","19,386.6","19,361.5","19,414.8","19,342.3","102.55K","0.13%"
"08/14/2020","19,360.8","19,296.2","19,446.6","19,279.9","111.91K","0.30%"
"08/13/2020","19,302.1","19,238.9","19,392.9","19,225.0","114.51K","0.33%"
"08/12/2020","19,238.2","19,161.8","19,289.1","19,061.4","99.62K","0.43%"
"08/11/2020","19,155.9","19,146.2","19,278.5","19,072.4","106.93K","0.10%"
"08/10/2020","19,136.7","19,073.9","19,221.0","19,059.1","98.21K","0.24%"
"08/07/2020","19,090.0","19,182.9","19,266.8","19,025.7","118.67K","-0.46%"
"08/06/2020","19,177.8","19,080.9","19,255.2","18,990.4","122.49K","0.50%"
"08/05/2020","19,081.6","19,109.8","19,176.2","18,988.2","103.55K","-0.14%"
"08/04/2020","19,109.1","19,128.0","19,221.3","18,965.9","111.09K","-0.10%"
"08/03/2020","19,128.0","19,117.3","19,184.3","19,025.6","115.91K","0.13%"
"07/31/2020","19,104.1","19,123.1","19,229.7","19,081.5","145.49K","-0.08%"
"07/30/2020","19,118.7","18,891.9","19,131.1","18,758.3","143.07K","1.21%"
"07/29/2020","18,889.7","18,796.7","18,936.9","18,672.2","125.06K","0.49%"
"07/28/2020","18,796.7","18,705.4","18,827.9","18,613.6","130.36K","0.49%"
"07/27/2020","18,705.4","18,680.4","18,770.8","18,572.1","130.10K","0.08%"
"07/24/2020","18,690.6","18,576.4","18,707.4","18,493.2","145.16K","0.61%"
"07/23/2020","18,577.1","18,655.3","18,687.1","18,476.5","142.99K","-0.42%"
"07/22/2020","18,655.3","18,765.8","18,779.1","18,522.7","129.04K","-0.58%"
"07/21/2020","18,763.6","18,720.8","18,818.9","18,662.4","126.63K","0.23%"
"07/20/2020","18,720.8","18,464.3","18,727.4","18,397.4","116.37K","1.37%"
"07/17/2020","18,468.0","18,357.3","18,519.3","18,286.1","118.16K","0.62%"
"07/16/2020","18,355.1","18,356.9","18,465.2","18,257.6","130.62K","0.01%"
"07/15/2020","18,354.0","18,138.4","18,453.9","18,131.2","129.98K","1.20%"
"07/14/2020","18,136.9","18,109.2","18,155.7","17,973.7","124.86K","0.13%"
"07/13/2020","18,112.8","18,205.4","18,356.0","18,094.9","110.63K","-0.59%"
"07/10/2020","18,219.9","18,146.4","18,281.9","18,109.6","116.32K","0.41%"
"07/09/2020","18,145.6","18,172.5","18,257.2","18,077.1","126.38K","-0.16%"
"07/08/2020","18,173.9","18,110.7","18,191.9","18,005.5","116.04K","0.35%"
"07/07/2020","18,110.7","18,098.0","18,184.3","17,953.2","119.39K","0.05%"
"07/06/2020","18,100.9","18,115.8","18,229.9","18,027.3","110.53K","-0.08%"
"07/03/2020","18,115.8","17,926.4","18,208.2","17,912.0","117.59K","1.06%"
"07/02/2020","17,926.4","17,796.3","18,017.7","17,774.9","135.90K","0.74%"
"07/01/2020","17,794.2","17,677.6","17,819.1","17,642.0","123.38K","0.66%"
"06/30/2020","17,677.6","17,518.5","17,679.8","17,417.1","130.17K","0.90%"
"06/29/2020","17,519.2","17,547.5","17,683.2","17,451.6","128.35K","-0.12%"
"06/26/2020","17,540.4","17,606.8","17,721.8","17,470.9","134.50K","-0.35%"
"06/25/2020","17,601.8","17,549.5","17,669.9","17,477.5","145.96K","0.30%"
"06/24/2020","17,548.8","17,726.9","17,775.4","17,541.0","153.31K","-1.02%"
"06/23/2020","17,729.0","17,684.5","17,802.8","17,602.3","151.28K","0.28%"
"06/22/2020","17,678.8","17,422.0","17,700.8","17,391.7","144.47K","1.46%"
"06/19/2020","17,424.8","17,502.0","17,685.7","17,403.6","146.90K","-0.43%"
"06/18/2020","17,500.6","17,682.0","17,719.1","17,467.5","152.63K","-1.03%"
"06/17/2020","17,682.7","17,715.4","17,782.0","17,595.2","161.23K","-0.22%"
"06/16/2020","17,721.0","17,792.7","17,889.2","17,687.2","157.46K","-0.40%"
"06/15/2020","17,791.3","17,700.0","17,795.5","17,538.7","146.55K","0.43%"
"06/12/2020","17,714.9","17,659.6","17,927.5","17,581.1","171.86K","0.30%"
"06/11/2020","17,662.4","17,818.2","17,843.6","17,638.6","166.48K","-0.89%"
"06/10/2020","17,820.3","17,683.4","17,972.8","17,648.0","155.23K","0.80%"
"06/09/2020","17,679.2","17,665.9","17,848.4","17,525.0","143.78K","0.08%"
"06/08/2020","17,665.9","17,588.6","17,766.7","17,533.3","130.53K","0.57%"
"06/05/2020","17,566.4","17,769.6","17,780.1","17,475.1","139.79K","-1.05%"
"06/04/2020","17,753.4","17,723.8","17,807.6","17,618.1","138.61K","0.16%"
"06/03/2020","17,724.5","18,090.8","18,180.9","17,694.2","148.29K","-2.03%"
"06/02/2020","18,091.6","18,264.0","18,324.8","18,015.2","144.30K","-0.89%"
"06/01/2020","18,253.7","18,027.3","18,273.5","18,003.2","127.01K","1.20%"
"05/29/2020","18,037.5","18,129.6","18,187.2","17,956.4","142.65K","-0.50%"
"05/28/2020","18,128.9","18,035.9","18,172.4","18,001.6","145.63K","0.59%"
"05/27/2020","18,022.7","18,195.9","18,222.0","17,952.8","141.08K","-0.96%"
"05/26/2020","18,197.3","17,931.5","18,243.1","17,915.3","132.21K","1.49%"
"05/25/2020","17,930.8","17,915.3","17,952.8","17,892.5","86.97K","0.13%"
"05/22/2020","17,907.2","17,983.7","18,008.0","17,888.1","129.11K","-0.41%"
"05/21/2020","17,981.5","18,005.0","18,020.5","17,924.1","115.07K","-0.13%"
"05/20/2020","18,005.8","18,080.0","18,152.4","17,979.3","126.05K","-0.51%"
"05/19/2020","18,097.7","18,111.1","18,179.0","18,037.6","126.18K","-0.06%"
"05/18/2020","18,108.1","17,959.8","18,159.3","17,943.5","105.32K","0.66%"
"05/15/2020","17,989.5","18,192.5","18,229.7","17,982.1","129.58K","-1.16%"
"05/14/2020","18,201.4","18,181.4","18,269.8","18,105.5","143.25K","0.11%"
"05/13/2020","18,180.6","18,273.5","18,344.9","18,149.4","131.89K","-0.52%"
"05/12/2020","18,275.0","18,380.4","18,463.3","18,265.3","137.54K","-0.55%"
"05/11/2020","18,375.2","18,509.8","18,592.4","18,296.3","120.65K","-0.75%"
"05/08/2020","18,514.2","18,600.9","18,695.9","18,434.4","131.87K","-0.46%"
"05/07/2020","18,600.2","18,575.3","18,682.9","18,453.5","131.56K","0.16%"
"05/06/2020","18,570.1","18,753.5","18,817.0","18,557.3","108.07K","-0.97%"
"05/05/2020","18,752.0","18,788.9","18,882.9","18,722.4","99.38K","-0.20%"
"05/04/2020","18,790.4","18,592.3","18,871.8","18,508.2","92.01K","1.02%"
"05/01/2020","18,601.2","18,741.0","18,746.2","18,567.7","123.79K","-0.71%"
"04/30/2020","18,733.6","19,071.3","19,095.8","18,503.8","142.05K","-1.74%"
"04/29/2020","19,065.2","19,162.5","19,252.8","18,948.2","127.31K","-0.51%"
"04/28/2020","19,162.5","19,126.6","19,307.4","19,064.1","123.11K","0.21%"
"04/27/2020","19,122.8","19,048.3","19,279.6","19,032.9","113.36K","0.39%"
"04/24/2020","19,048.3","19,010.5","19,182.0","18,938.2","129.97K","0.11%"
"04/23/2020","19,028.3","19,055.3","19,284.0","18,965.9","133.24K","-0.15%"
"04/22/2020","19,056.0","19,001.2","19,203.1","18,979.5","123.06K","0.29%"
"04/21/2020","19,001.2","19,168.5","19,350.4","18,927.0","125.22K","-0.87%"
"04/20/2020","19,168.5","19,267.4","19,377.0","19,135.4","115.14K","-0.63%"
"04/17/2020","19,289.1","19,482.8","19,586.8","19,132.9","120.48K","-0.99%"
"04/16/2020","19,482.8","19,477.3","19,708.5","19,393.1","123.86K","0.01%"
"04/15/2020","19,481.2","19,718.8","19,801.6","19,358.2","124.99K","-1.27%"
"04/14/2020","19,732.1","19,559.4","19,774.6","19,543.0","116.33K","0.90%"
"04/13/2020","19,555.5","19,718.1","19,787.0","19,497.6","87.59K","-0.75%"
"04/10/2020","19,703.0","19,708.6","19,756.8","19,685.6","59.27K","-0.02%"
"04/09/2020","19,707.0","20,031.9","20,136.0","19,604.9","138.56K","-1.64%"
"04/08/2020","20,036.0","19,958.3","20,108.9","19,888.7","137.69K","0.45%"
"04/07/2020","19,946.2","20,075.8","20,219.2","19,865.3","159.95K","-0.63%"
"04/06/2020","20,073.3","20,143.6","20,368.2","20,046.0","136.66K","-0.33%"
"04/03/2020","20,140.3","20,422.4","20,481.0","20,048.4","158.07K","-1.37%"
"04/02/2020","20,419.1","20,357.7","20,586.6","20,342.1","163.26K","0.28%"
"04/01/2020","20,361.8","20,271.7","20,463.0","20,178.4","140.51K","0.52%"
"03/31/2020","20,256.2","20,281.4","20,345.1","20,015.1","145.17K","-0.16%"
"03/30/2020","20,287.9","20,070.1","20,366.5","19,984.3","138.83K","0.90%"
"03/27/2020","20,106.4","19,896.2","20,153.2","19,584.5","167.76K","1.04%"
"03/26/2020","19,898.6","19,613.6","19,943.5","19,186.7","154.57K","1.50%"
"03/25/2020","19,603.7","19,404.0","19,761.2","19,204.4","144.24K","1.04%"
"03/24/2020","19,401.5","19,141.6","19,470.8","19,074.5","146.37K","1.34%"
"03/23/2020","19,144.1","18,569.4","19,466.3","18,366.3","124.67K","3.25%"
"03/20/2020","18,540.7","18,277.9","19,209.7","18,154.6","148.76K","1.43%"
"03/19/2020","18,278.7","17,675.1","18,767.2","17,497.8","159.16K","3.43%"
"03/18/2020","17,672.8","18,282.9","18,466.4","17,440.8","141.98K","-3.34%"
"03/17/2020","18,282.9","18,313.0","18,558.9","18,207.0","143.86K","-0.15%"
"03/16/2020","18,310.0","18,145.7","18,538.9","18,086.8","139.59K","0.96%"
"03/13/2020","18,136.1","18,259.3","18,712.9","18,119.1","156.60K","-0.67%"
"03/12/2020","18,257.9","18,397.0","18,630.4","18,137.4","144.57K","-0.79%"
"03/11/2020","18,403.5","18,512.1","18,636.6","18,376.9","123.08K","-0.62%"
"03/10/2020","18,517.8","18,897.4","18,902.4","18,479.1","129.99K","-2.03%"
"03/09/2020","18,901.7","18,565.9","18,986.9","18,543.1","127.20K","1.79%"
"03/06/2020","18,569.4","18,355.8","18,581.5","18,340.2","130.71K","1.07%"
"03/05/2020","18,372.8","18,168.8","18,377.8","18,156.8","119.31K","1.13%"
"03/04/2020","18,168.1","18,297.5","18,326.0","18,024.2","110.37K","-0.71%"
"03/03/2020","18,297.5","18,190.7","18,343.9","18,123.1","125.99K","0.58%"
"03/02/2020","18,192.2","18,364.8","18,531.9","18,172.2","125.92K","-1.10%"
"02/28/2020","18,394.9","18,084.1","18,537.7","18,079.2","132.64K","1.71%"
"02/27/2020","18,084.8","17,989.7","18,158.3","17,968.8","137.15K","0.58%"
"02/26/2020","17,979.9","18,054.9","18,121.5","17,966.7","127.06K","-0.42%"
"02/25/2020","18,055.6","17,942.2","18,073.6","17,914.5","120.69K","0.67%"
"02/24/2020","17,935.3","17,840.1","18,003.0","17,808.5","116.04K","0.45%"
"02/21/2020","17,854.6","17,660.7","17,869.7","17,651.2","106.98K","1.12%"
"02/20/2020","17,656.6","17,687.0","17,786.3","17,611.4","110.80K","-0.16%"
"02/19/2020","17,685.6","17,761.8","17,842.5","17,666.5","102.40K","-0.44%"
"02/18/2020","17,763.8","17,757.8","17,832.1","17,731.0","100.98K","0.02%"
"02/17/2020","17,759.9","17,826.1","17,869.8","17,745.5","87.66K","-0.47%"
"02/14/2020","17,843.1","17,853.1","17,906.1","17,778.9","109.87K","-0.03%"
"02/13/2020","17,847.6","17,704.0","17,880.4","17,691.1","119.48K","0.81%"
